,Reference,Tagged Entity,Class,Start position,End position,ToposText ID
1656,urn:cts:latinLit:phi0978.phi001:4.31.1,Pyrenaean,['place'],386,395,https://topostext.org/place/426007LPyr
1657,urn:cts:latinLit:phi0978.phi001:4.31.1,Aquitanian,['demonym'],408,418,https://topostext.org/place/450010RAqu
1658,urn:cts:latinLit:phi0978.phi001:4.31.1,Agrippa,,452,459,https://topostext.org/people/91
1659,urn:cts:latinLit:phi0978.phi001:4.31.1,Rhine,['place'],541,546,https://topostext.org/place/507071WRhi
1660,urn:cts:latinLit:phi0978.phi001:4.31.1,Pyrenees,['place'],554,562,https://topostext.org/place/426007LPyr
1661,urn:cts:latinLit:phi0978.phi001:4.31.1,Jura,['place'],627,631,https://topostext.org/place/463059LJur
1662,urn:cts:latinLit:phi0978.phi001:4.31.2,Menapii,['ethnic'],158,165,https://topostext.org/place/508025UCas
1663,urn:cts:latinLit:phi0978.phi001:4.31.2,Morini,['ethnic'],171,177,https://topostext.org/place/506023UMor
1664,urn:cts:latinLit:phi0978.phi001:4.31.2,Gesoriacum,['place'],243,253,https://topostext.org/place/507016UGes
1665,urn:cts:latinLit:phi0978.phi001:4.31.2,Ambiani,['ethnic'],273,280,https://topostext.org/place/499023USam
1666,urn:cts:latinLit:phi0978.phi001:4.31.2,Bellovaci,['ethnic'],286,295,https://topostext.org/place/494021UBel
1667,urn:cts:latinLit:phi0978.phi001:4.31.2,Atrebates,['ethnic'],354,363,https://topostext.org/place/503028UNem
1668,urn:cts:latinLit:phi0978.phi001:4.31.2,Nervii,['ethnic'],369,375,https://topostext.org/place/503038UBag
1669,urn:cts:latinLit:phi0978.phi001:4.31.2,Veromandui,['ethnic'],396,406,https://topostext.org/place/498033UAVi
1670,urn:cts:latinLit:phi0978.phi001:4.31.2,Suessiones,['ethnic'],427,437,https://topostext.org/place/494033UAug
1671,urn:cts:latinLit:phi0978.phi001:4.31.2,Tungri,['ethnic'],488,494,https://topostext.org/place/508055UAtu
1672,urn:cts:latinLit:phi0978.phi001:4.31.2,Frisiabones,,512,523,https://topostext.org/people/9409
1673,urn:cts:latinLit:phi0978.phi001:4.31.2,Leuci,['ethnic'],541,546,https://topostext.org/place/487059UTul
1674,urn:cts:latinLit:phi0978.phi001:4.31.2,Treveri,['ethnic'],567,574,https://topostext.org/place/498066UCol
1675,urn:cts:latinLit:phi0978.phi001:4.31.2,Lingones,['ethnic'],608,616,https://topostext.org/place/479053UAnd
1676,urn:cts:latinLit:phi0978.phi001:4.31.2,Remi,['ethnic'],647,651,https://topostext.org/place/493040UDur
1677,urn:cts:latinLit:phi0978.phi001:4.31.2,Mediomatrici,['ethnic'],657,669,https://topostext.org/place/491062UDiv
1678,urn:cts:latinLit:phi0978.phi001:4.31.2,Sequani,,675,682,https://topostext.org/people/12012
1679,urn:cts:latinLit:phi0978.phi001:4.31.2,Raurici,['ethnic'],688,695,https://topostext.org/place/475077UARa
1680,urn:cts:latinLit:phi0978.phi001:4.31.2,Helvetii,,705,713,https://topostext.org/people/12015
1681,urn:cts:latinLit:phi0978.phi001:4.31.2,Equestris,['place'],738,747,https://topostext.org/place/464062UJEq
1682,urn:cts:latinLit:phi0978.phi001:4.31.2,Rauriaca,['place'],752,760,https://topostext.org/place/475077UARa
1683,urn:cts:latinLit:phi0978.phi001:4.31.2,Germany,,777,784,https://topostext.org/people/557
1684,urn:cts:latinLit:phi0978.phi001:4.31.2,Rhine,['place'],839,844,https://topostext.org/place/507071WRhi
1685,urn:cts:latinLit:phi0978.phi001:4.31.2,Nemetes,['ethnic'],854,861,https://topostext.org/place/493084UNem
1686,urn:cts:latinLit:phi0978.phi001:4.31.2,Triboci,['ethnic'],867,874,https://topostext.org/place/486078UArg
1687,urn:cts:latinLit:phi0978.phi001:4.31.2,Vangiones,['ethnic'],884,893,https://topostext.org/place/496084UVan
1688,urn:cts:latinLit:phi0978.phi001:4.31.2,Ubii,,913,917,https://topostext.org/people/8470
1689,urn:cts:latinLit:phi0978.phi001:4.31.2,Colonia Agrippinensis,['place'],919,940,https://topostext.org/place/509070UCol
1690,urn:cts:latinLit:phi0978.phi001:4.31.2,Batavi,['ethnic'],959,965,https://topostext.org/place/518059UBat
1691,urn:cts:latinLit:phi0978.phi001:4.31.2,Rhine,['place'],1048,1053,https://topostext.org/place/507071WRhi
1692,urn:cts:latinLit:phi0978.phi001:4.32.1,Lugdunensis,,66,77,https://topostext.org/people/7889
1693,urn:cts:latinLit:phi0978.phi001:4.32.1,Lexovii,['ethnic'],91,98,https://topostext.org/place/491002UNov
1694,urn:cts:latinLit:phi0978.phi001:4.32.1,Veneti,['ethnic'],133,139,https://topostext.org/place/477-28UVen
1695,urn:cts:latinLit:phi0978.phi001:4.32.1,Abrincatui,['ethnic'],145,155,https://topostext.org/place/487-13UAbr
1696,urn:cts:latinLit:phi0978.phi001:4.32.1,Ossismi,['ethnic'],161,168,https://topostext.org/place/483-36UOsi
1697,urn:cts:latinLit:phi0978.phi001:4.32.1,Ligeris,['place'],195,202,https://topostext.org/place/471-15WLig
1698,urn:cts:latinLit:phi0978.phi001:4.32.1,Ossismi,['ethnic'],311,318,https://topostext.org/place/483-36UOsi
1699,urn:cts:latinLit:phi0978.phi001:4.32.1,Aedui,['ethnic'],452,457,https://topostext.org/place/469043UAug
1700,urn:cts:latinLit:phi0978.phi001:4.32.1,Carnuti,['ethnic'],481,488,https://topostext.org/place/484015UAut
1701,urn:cts:latinLit:phi0978.phi001:4.32.1,Boii,,512,516,https://topostext.org/people/566
1702,urn:cts:latinLit:phi0978.phi001:4.32.1,Senones,['ethnic'],522,529,https://topostext.org/place/482033UAge
1703,urn:cts:latinLit:phi0978.phi001:4.32.1,Aulerci,['ethnic'],535,542,https://topostext.org/place/490012UMed
1704,urn:cts:latinLit:phi0978.phi001:4.32.1,Cenomanni,['ethnic'],592,601,https://topostext.org/place/480002UVin
1705,urn:cts:latinLit:phi0978.phi001:4.32.1,Parisii,['ethnic'],633,640,https://topostext.org/place/489023ULut
1706,urn:cts:latinLit:phi0978.phi001:4.32.1,Tricasses,['ethnic'],646,655,https://topostext.org/place/483041UAug
1707,urn:cts:latinLit:phi0978.phi001:4.32.1,Andecavi,['ethnic'],661,669,https://topostext.org/place/475-06UIul
1708,urn:cts:latinLit:phi0978.phi001:4.32.1,Viducasses,['ethnic'],675,685,https://topostext.org/place/491000UAre
1709,urn:cts:latinLit:phi0978.phi001:4.32.1,Bodiocasses,['ethnic'],691,702,https://topostext.org/place/493-07UAug
1710,urn:cts:latinLit:phi0978.phi001:4.32.1,Cariosvelites,['ethnic'],721,734,https://topostext.org/place/485-22UCor
1711,urn:cts:latinLit:phi0978.phi001:4.32.1,Diablinti,['ethnic'],740,749,https://topostext.org/place/483-05UNoe
1712,urn:cts:latinLit:phi0978.phi001:4.32.1,Rhedones,['ethnic'],755,763,https://topostext.org/place/481-17URed
1713,urn:cts:latinLit:phi0978.phi001:4.32.1,Turones,['ethnic'],769,776,https://topostext.org/place/474007UCae
1714,urn:cts:latinLit:phi0978.phi001:4.32.1,Lugdunum,['place'],860,868,https://topostext.org/place/458048ULug
1715,urn:cts:latinLit:phi0978.phi001:4.33.1,Aquitanica,['place'],32,42,https://topostext.org/place/450010RAqu
1716,urn:cts:latinLit:phi0978.phi001:4.33.1,Pictones,['ethnic'],81,89,https://topostext.org/place/466003ULim
1717,urn:cts:latinLit:phi0978.phi001:4.33.1,Santoni,['ethnic'],95,102,https://topostext.org/place/457000UMed
1718,urn:cts:latinLit:phi0978.phi001:4.33.1,Bituriges,['ethnic'],123,132,https://topostext.org/place/471024UAva
1719,urn:cts:latinLit:phi0978.phi001:4.33.1,Aquitani,['ethnic'],156,164,https://topostext.org/place/450010RAqu
1720,urn:cts:latinLit:phi0978.phi001:4.33.1,Convenae,['ethnic'],229,237,https://topostext.org/place/430006ULuC
1721,urn:cts:latinLit:phi0978.phi001:4.33.1,Tarbelli,,284,292,https://topostext.org/people/8368
1722,urn:cts:latinLit:phi0978.phi001:4.33.1,Pyrenaean,['demonym'],390,399,https://topostext.org/place/426007LPyr
1723,urn:cts:latinLit:phi0978.phi001:4.33.1,Ausci,['ethnic'],590,595,https://topostext.org/place/436006UAuc
1724,urn:cts:latinLit:phi0978.phi001:4.33.1,Elusates,['ethnic'],601,609,https://topostext.org/place/438001UElu
1725,urn:cts:latinLit:phi0978.phi001:4.33.1,Pictones,['ethnic'],776,784,https://topostext.org/place/466003ULim
1726,urn:cts:latinLit:phi0978.phi001:4.33.1,Bituriges,['ethnic'],793,802,https://topostext.org/place/471024UAva
1727,urn:cts:latinLit:phi0978.phi001:4.33.1,Cubi,,845,849,https://topostext.org/people/7557
1728,urn:cts:latinLit:phi0978.phi001:4.33.1,Lemovices,['ethnic'],864,873,https://topostext.org/place/458013UAug
1729,urn:cts:latinLit:phi0978.phi001:4.33.1,Arverni,['ethnic'],879,886,https://topostext.org/place/458031UAug
1730,urn:cts:latinLit:phi0978.phi001:4.33.1,Gabales,['ethnic'],911,918,https://topostext.org/place/447033UGab
1731,urn:cts:latinLit:phi0978.phi001:4.33.2,Ruteni,['ethnic'],63,69,https://topostext.org/place/444026USeg
1732,urn:cts:latinLit:phi0978.phi001:4.33.2,Cadurci,['ethnic'],75,82,https://topostext.org/place/444014UDCa
1733,urn:cts:latinLit:phi0978.phi001:4.33.2,Nitiobriges,['ethnic'],88,99,https://topostext.org/place/442006UAgi
1734,urn:cts:latinLit:phi0978.phi001:4.33.2,Petrocori,['ethnic'],109,118,https://topostext.org/place/452007UVes
1735,urn:cts:latinLit:phi0978.phi001:4.33.2,Tolosani,['ethnic'],159,167,https://topostext.org/place/436014UTol
1736,urn:cts:latinLit:phi0978.phi001:4.33.2,Rhine,['place'],250,255,https://topostext.org/place/507071WRhi
1737,urn:cts:latinLit:phi0978.phi001:4.33.2,Rhine,['place'],289,294,https://topostext.org/place/507071WRhi
1738,urn:cts:latinLit:phi0978.phi001:4.33.2,Sequana,['place'],303,310,https://topostext.org/place/494005WSeq
1739,urn:cts:latinLit:phi0978.phi001:4.33.2,Pyrenees,['place'],336,344,https://topostext.org/place/426007LPyr
1740,urn:cts:latinLit:phi0978.phi001:4.33.2,Veneti,['ethnic'],404,410,https://topostext.org/place/477-28UVen
1741,urn:cts:latinLit:phi0978.phi001:4.33.2,Uliarus,['place'],487,494,https://topostext.org/place/459000IUli
1742,urn:cts:latinLit:phi0978.phi001:4.34.1,Pyrenees,['place'],83,91,https://topostext.org/place/426007LPyr
1743,urn:cts:latinLit:phi0978.phi001:4.34.1,Iberian,['demonym'],308,315,https://topostext.org/place/390000RIbe
1744,urn:cts:latinLit:phi0978.phi001:4.34.1,Pyrenees,['place'],349,357,https://topostext.org/place/426007LPyr
1745,urn:cts:latinLit:phi0978.phi001:4.34.1,Pyrenees,['place'],596,604,https://topostext.org/place/426007LPyr
1746,urn:cts:latinLit:phi0978.phi001:4.34.1,Vascones,,675,683,https://topostext.org/people/12186
1747,urn:cts:latinLit:phi0978.phi001:4.34.1,Varduli,,710,717,https://topostext.org/people/8477
1748,urn:cts:latinLit:phi0978.phi001:4.34.1,Cantabri,,875,883,https://topostext.org/people/12072
1749,urn:cts:latinLit:phi0978.phi001:4.34.1,Juliobrigenses,['ethnic'],934,948,https://topostext.org/place/430000UIul
1750,urn:cts:latinLit:phi0978.phi001:4.34.1,Iberus,['place'],986,992,https://topostext.org/place/407006WEbr
1751,urn:cts:latinLit:phi0978.phi001:4.34.1,Cantabri,,1089,1097,https://topostext.org/people/12072
1752,urn:cts:latinLit:phi0978.phi001:4.34.1,Astures,,1141,1148,https://topostext.org/people/12045
1753,urn:cts:latinLit:phi0978.phi001:4.34.1,Paesici,,1193,1200,https://topostext.org/people/8086
1754,urn:cts:latinLit:phi0978.phi001:4.34.1,Lucus,['place'],1258,1263,https://topostext.org/place/430000ULuc
1755,urn:cts:latinLit:phi0978.phi001:4.34.1,Celtic,['demonym'],1378,1384,https://topostext.org/place/490070RKel
1756,urn:cts:latinLit:phi0978.phi001:4.34.1,Nelo,,1420,1424,https://topostext.org/people/9878
1757,urn:cts:latinLit:phi0978.phi001:4.34.1,Augustus,,1558,1566,https://topostext.org/people/8
1758,urn:cts:latinLit:phi0978.phi001:4.34.1,Corticata,['place'],1692,1701,https://topostext.org/place/426000ICor
1759,urn:cts:latinLit:phi0978.phi001:4.34.1,Bracari,['ethnic'],1777,1784,https://topostext.org/place/416000UBra
1760,urn:cts:latinLit:phi0978.phi001:4.34.1,Gravii,,1810,1816,https://topostext.org/people/7729
1761,urn:cts:latinLit:phi0978.phi001:4.34.1,Augusta,['place'],2031,2038,https://topostext.org/place/416000UBra
1762,urn:cts:latinLit:phi0978.phi001:4.34.1,Bracari,['ethnic'],2054,2061,https://topostext.org/place/416000UBra
1763,urn:cts:latinLit:phi0978.phi001:4.34.1,Gallaecia,['place'],2079,2088,https://topostext.org/place/426-80RGal
1764,urn:cts:latinLit:phi0978.phi001:4.34.1,Durius,['place'],2137,2143,https://topostext.org/place/411-86WDur
1765,urn:cts:latinLit:phi0978.phi001:4.34.1,Pelendones,,2213,2223,https://topostext.org/people/10017
1766,urn:cts:latinLit:phi0978.phi001:4.34.1,Numantia,['place'],2237,2245,https://topostext.org/place/418000UNum
1767,urn:cts:latinLit:phi0978.phi001:4.34.1,Arevaci,,2263,2270,https://topostext.org/people/4428
1768,urn:cts:latinLit:phi0978.phi001:4.34.1,Vaccaei,,2279,2286,https://topostext.org/people/12070
1769,urn:cts:latinLit:phi0978.phi001:4.34.1,Vettones,,2301,2309,https://topostext.org/people/12183
1770,urn:cts:latinLit:phi0978.phi001:4.34.1,Asturia,,2315,2322,https://topostext.org/people/4881
1771,urn:cts:latinLit:phi0978.phi001:4.34.1,Gallaeci,['ethnic'],2328,2336,https://topostext.org/place/426-80RGal
1772,urn:cts:latinLit:phi0978.phi001:4.34.1,Lusitania,['place'],2342,2351,https://topostext.org/place/390-83RLus
1773,urn:cts:latinLit:phi0978.phi001:4.34.1,Turduli,,2372,2379,https://topostext.org/people/12086
1774,urn:cts:latinLit:phi0978.phi001:4.34.1,Bracari,['ethnic'],2389,2396,https://topostext.org/place/416000UBra
1775,urn:cts:latinLit:phi0978.phi001:4.34.1,Pyrenees,['place'],2446,2454,https://topostext.org/place/426007LPyr
1776,urn:cts:latinLit:phi0978.phi001:4.35.1,Durius,['place'],39,45,https://topostext.org/place/411-86WDur
1777,urn:cts:latinLit:phi0978.phi001:4.35.1,Lusitania,['place'],47,56,https://topostext.org/place/390-83RLus
1778,urn:cts:latinLit:phi0978.phi001:4.35.1,Turduli,,90,97,https://topostext.org/people/12086
1779,urn:cts:latinLit:phi0978.phi001:4.35.1,Vaga,,122,126,https://topostext.org/people/6039
1780,urn:cts:latinLit:phi0978.phi001:4.35.1,Talabrica,['place'],140,149,https://topostext.org/place/406000UTal
1781,urn:cts:latinLit:phi0978.phi001:4.35.1,Aeminium,['place'],173,181,https://topostext.org/place/402000UAem
1782,urn:cts:latinLit:phi0978.phi001:4.35.1,Conimbrica,['place'],196,206,https://topostext.org/place/401000UCon
1783,urn:cts:latinLit:phi0978.phi001:4.35.1,Collippo,['place'],208,216,https://topostext.org/place/397000UCol
1784,urn:cts:latinLit:phi0978.phi001:4.35.1,Eburobritium,['place'],222,234,https://topostext.org/place/394000UEbu
1785,urn:cts:latinLit:phi0978.phi001:4.35.1,Olisipo,['place'],408,415,https://topostext.org/place/387000UOli
1786,urn:cts:latinLit:phi0978.phi001:4.35.1,Atlantic,,693,701,https://topostext.org/people/770
1787,urn:cts:latinLit:phi0978.phi001:4.35.1,Pyrenees,['place'],882,890,https://topostext.org/place/426007LPyr
1788,urn:cts:latinLit:phi0978.phi001:4.35.1,Artabri,,969,976,https://topostext.org/people/3345
1789,urn:cts:latinLit:phi0978.phi001:4.35.1,Celtic,['demonym'],1157,1163,https://topostext.org/place/490070RKel
1790,urn:cts:latinLit:phi0978.phi001:4.35.2,Varro,,139,144,https://topostext.org/people/10949
1791,urn:cts:latinLit:phi0978.phi001:4.35.2,Limaea,,244,250,https://topostext.org/people/9698
1792,urn:cts:latinLit:phi0978.phi001:4.35.2,Lethe,,296,301,https://topostext.org/people/1072
1793,urn:cts:latinLit:phi0978.phi001:4.35.2,Durius,['place'],399,405,https://topostext.org/place/411-86WDur
1794,urn:cts:latinLit:phi0978.phi001:4.35.2,Tagus,['place'],413,418,https://topostext.org/place/390-89WTag
1795,urn:cts:latinLit:phi0978.phi001:4.35.2,Munda,['place'],424,429,https://topostext.org/place/374000UMun
1796,urn:cts:latinLit:phi0978.phi001:4.35.2,Tagus,['place'],454,459,https://topostext.org/place/390-89WTag
1797,urn:cts:latinLit:phi0978.phi001:4.35.2,Sacred Promontory,['place'],534,551,https://topostext.org/place/370000LSPr
1798,urn:cts:latinLit:phi0978.phi001:4.35.2,Pyrenees,['place'],651,659,https://topostext.org/place/426007LPyr
1799,urn:cts:latinLit:phi0978.phi001:4.35.2,Varro,,661,666,https://topostext.org/people/10949
1800,urn:cts:latinLit:phi0978.phi001:4.35.2,Anas,['place'],715,719,https://topostext.org/place/372-74WAna
1801,urn:cts:latinLit:phi0978.phi001:4.35.2,Lusitania,['place'],748,757,https://topostext.org/place/390-83RLus
1802,urn:cts:latinLit:phi0978.phi001:4.35.2,Baetica,['place'],782,789,https://topostext.org/place/372-56RBae
1803,urn:cts:latinLit:phi0978.phi001:4.35.2,Gades,['place'],826,831,https://topostext.org/place/365-063PGad
1804,urn:cts:latinLit:phi0978.phi001:4.35.3,Turduli,,43,50,https://topostext.org/people/12086
1805,urn:cts:latinLit:phi0978.phi001:4.35.3,Tagus,['place'],67,72,https://topostext.org/place/390-89WTag
1806,urn:cts:latinLit:phi0978.phi001:4.35.3,Vettones,,78,86,https://topostext.org/people/12183
1807,urn:cts:latinLit:phi0978.phi001:4.35.3,Anas,['place'],103,107,https://topostext.org/place/372-74WAna
1808,urn:cts:latinLit:phi0978.phi001:4.35.3,Sacred Promontory,['place'],115,132,https://topostext.org/place/370000LSPr
1809,urn:cts:latinLit:phi0978.phi001:4.35.3,Lusitani,['ethnic'],141,149,https://topostext.org/place/390-83RLus
1810,urn:cts:latinLit:phi0978.phi001:4.35.3,Tagus,['place'],213,218,https://topostext.org/place/390-89WTag
1811,urn:cts:latinLit:phi0978.phi001:4.35.3,Olisipo,['place'],232,239,https://topostext.org/place/387000UOli
1812,urn:cts:latinLit:phi0978.phi001:4.35.3,Salacia,['place'],298,305,https://topostext.org/place/384000USal
1813,urn:cts:latinLit:phi0978.phi001:4.35.3,Merobrica,['place'],344,353,https://topostext.org/place/380000UMi2
1814,urn:cts:latinLit:phi0978.phi001:4.35.3,Sacred Promontory,['place'],368,385,https://topostext.org/place/370000LSPr
1815,urn:cts:latinLit:phi0978.phi001:4.35.3,Ossonoba,['place'],448,456,https://topostext.org/place/370000UOss
1816,urn:cts:latinLit:phi0978.phi001:4.35.3,Balsa,['place'],458,463,https://topostext.org/place/371000UBa3
1817,urn:cts:latinLit:phi0978.phi001:4.35.3,Myrtili,['place'],469,476,https://topostext.org/place/376000UIul
1818,urn:cts:latinLit:phi0978.phi001:4.35.4,Scalabis,['place'],101,109,https://topostext.org/place/392-86USca
1819,urn:cts:latinLit:phi0978.phi001:4.35.4,Latin,['demonym'],246,251,https://topostext.org/place/417129RLat
1820,urn:cts:latinLit:phi0978.phi001:4.35.4,Augusta Emerita,['place'],323,338,https://topostext.org/place/389000UAug
1821,urn:cts:latinLit:phi0978.phi001:4.35.4,Anas,['place'],361,365,https://topostext.org/place/372-74WAna
1822,urn:cts:latinLit:phi0978.phi001:4.35.4,Metallinum,['place'],367,377,https://topostext.org/place/390000UMet
1823,urn:cts:latinLit:phi0978.phi001:4.35.4,Pax,['place'],379,382,https://topostext.org/place/380000UPax
1824,urn:cts:latinLit:phi0978.phi001:4.35.4,Norba,['place'],388,393,https://topostext.org/place/395000UNor
1825,urn:cts:latinLit:phi0978.phi001:4.35.4,Servilia,,472,480,https://topostext.org/people/1641
1826,urn:cts:latinLit:phi0978.phi001:4.35.4,Castra Caecilia,['place'],485,500,https://topostext.org/place/400000UCau
1827,urn:cts:latinLit:phi0978.phi001:4.35.4,Scalabis,['place'],543,551,https://topostext.org/place/392-86USca
1828,urn:cts:latinLit:phi0978.phi001:4.35.4,Olisipo,['place'],599,606,https://topostext.org/place/387000UOli
1829,urn:cts:latinLit:phi0978.phi001:4.35.4,Latin,['demonym'],751,756,https://topostext.org/place/417129RLat
1830,urn:cts:latinLit:phi0978.phi001:4.35.4,Ebora,['place'],768,773,https://topostext.org/place/386000UEbo
1831,urn:cts:latinLit:phi0978.phi001:4.35.4,Myrtili,['place'],825,832,https://topostext.org/place/376000UIul
1832,urn:cts:latinLit:phi0978.phi001:4.35.4,Salacia,['place'],837,844,https://topostext.org/place/384000USal
1833,urn:cts:latinLit:phi0978.phi001:4.35.4,Baetica,['place'],1015,1022,https://topostext.org/place/372-56RBae
