reference,tagged_entity,start_pos,topostext_id
32.53.3,Chios,3039,384261PChi
32.53.3,Alexandria,3050,312299PAle
32.53.3,Egypt,3064,271307REgy
32.54.1,Black Sea,124,435335WPon
32.54.2,Aenaria,730,408139IPit
33.2.1,India,1329,300740RInd
33.3.1,Troy,331,400262UIli
33.3.1,Rome,793,419125PRom
33.4.2,Capitol,87,419125SCap
33.4.2,Sparta,401,371224PSpa
33.5.1,Rome,3,419125PRom
33.5.1,City,165,419125PRom
33.5.1,Capitol,376,419125SCap
33.5.1,Capitol,1051,419125SCap
33.5.2,Capitol,160,419125SCap
33.5.2,Rome,392,419125PRom
33.5.2,Praeneste,596,418129UPra
33.5.2,Capitol,650,419125SCap
33.6.1,Rome,696,419125PRom
33.6.1,Comitium,1839,419125SCmt
33.6.1,Capitoline,1983,419125SCap
33.6.1,Carthage,2395,369103PCar
33.6.1,Egypt,3379,271307REgy
33.6.2,Samothrace,1151,405255PSam
33.6.3,Samos,2687,377269PSam
33.6.3,Rome,2888,419125PRom
33.8.1,Rome,249,419125PRom
33.9.1,Etruria,362,430105RTyr
33.9.1,Volsinii,394,427121UVol
33.12.1,Philippi,310,410243PPhi
33.13.1,Rome,987,419125PRom
33.1.3,Illyria,337,405195RIll
33.15.1,Carthage,142,369103PCar
33.15.1,Colchis,901,431423RCol
33.16.1,Britain,731,530-15IBri
33.16.1,theatre of Pompey,951,419125BPom
33.16.1,Golden Palace,1114,419125BDAu
33.17.1,Rome,47,419125PRom
33.17.1,Rome,457,419125PRom
33.17.1,Macedonia,759,408225RMak
33.18.1,Capitol,111,419125SCap
33.18.1,Carthage,177,369103PCar
33.18.1,Capitol,445,419125SCap
33.19.2,Praeneste,409,418129UPra
33.21.1,Scythia,117,475310RSky
33.21.1,Tagus,196,390-89WTag
33.21.1,Padus,216,450120WEri
33.21.1,Italy,225,406163RIta
33.21.1,Hebrus,236,407260WHeb
33.21.1,Thrace,246,410265RThr
33.21.1,Pactolus,258,385281WPac
33.21.1,Ganges,289,38898WGan
33.21.1,India,299,300740RInd
33.21.2,Dalmatia,340,435167RDal
33.21.3,Thebes,194,383233PThe
33.21.6,Callaecia,2915,426-80RGal
33.21.6,Lusitania,2929,390-83RLus
33.21.6,Italy,3205,406163RIta
33.21.6,Vercellae,3429,453084UVer
33.22.1,Syria,79,355390RSyr
33.23.1,Callaecia,124,426-80RGal
33.23.1,temple,740,361281SAtL
33.23.1,Lindus,760,361281PLin
33.23.1,Rhodes,784,364282IRho
33.24.1,Parthia,417,370585RPar
33.24.1,Bononia,587,445113UBon
33.24.1,temple,1068,385225SApo
33.24.1,Delphi,1078,385225SDel
33.27.1,Cyprus,253,350330RCyp
33.27.1,Armenia,294,397443RArm
33.27.1,Macedonia,325,408225RMak
33.35.2,Pozzuoli,423,408141PDik
33.36.1,Ethiopia,940,130350REth
33.37.1,Athens,138,380237PAth
33.37.1,Ephesus,673,379273PEph
33.39.1,Ephesus,140,379273PEph
33.40.1,Carmania,47,300570RKar
33.40.1,Ethiopia,91,130350REth
33.40.1,Rome,483,419125PRom
33.40.1,Rome,538,419125PRom
33.43.1,Tmolus,171,383281LTmo
33.45.1,Smyrna,1041,384271PSmy
33.45.1,Brindisi,1659,406179PBru
33.46.1,Egypt,14,271307REgy
33.46.1,Cyprus,398,350330RCyp
33.47.1,Judea,1962,316353UIud
33.50.1,Carthage,172,369103PCar
33.50.1,Carthage,234,369103PCar
33.50.1,Rome,244,419125PRom
33.50.1,Numantia,390,418000UNum
33.50.1,Aitolia,994,386215RAit
33.50.1,Arelate,1601,437046UAre
33.51.1,Delos,322,374253PDel
33.51.1,Delos,502,374253PDel
33.52.1,Rome,169,419125PRom
33.52.1,Rome,938,419125PRom
33.53.2,Italy,425,406163RIta
33.53.2,Rome,627,419125PRom
33.53.2,Rome,973,419125PRom
33.53.2,Achaia,1221,382219RAch
33.53.2,Carthage,1452,369103PCar
33.55.1,Temple,332,379274SEph
33.55.1,Capitol,372,419125SCap
33.55.1,Rhodes,600,364282IRho
33.55.1,temple,631,361281SAtL
33.55.1,Lindus,651,361281PLin
33.55.1,Rhodes,765,364282IRho
33.55.1,Areopagus,1400,380237LAre
33.56.1,Scyros,375,389246PSky
33.56.1,Achaia,406,382219RAch
33.56.1,Rome,798,419125PRom
33.56.2,Attica,125,379239RAtt
33.56.2,Scyros,207,389246PSky
33.56.2,Lydia,218,385280RLyd
33.56.2,Sardis,269,385280PSar
33.57.1,Pozzuoli,301,408141PDik
33.57.2,Pozzuoli,436,408141PDik
33.57.4,Rome,506,419125PRom
34.2.1,Campania,256,411146RCam
34.2.1,Bergomum,308,457097UBer
34.2.1,Italy,345,406163RIta
34.2.1,Cyprus,435,350330RCyp
34.2.1,Cyprus,1498,350330RCyp
34.3.2,Corinth,146,379229PKor
34.3.2,Corinth,750,379229PKor
34.3.2,Aigina,2145,378234PAig
34.3.2,Delos,2164,374253PDel
34.4.1,Delos,94,374253PDel
34.4.1,Delos,171,374253PDel
34.5.1,Aigina,65,378234PAig
34.5.1,Aigina,235,378234PAig
34.5.1,Rome,273,419125PRom
34.5.1,Aigina,311,378234PAig
34.5.1,Delos,340,374253SSan
34.5.1,Capitol,423,419125SCap
34.5.1,Aigina,432,378234PAig
34.5.1,Delos,478,374253PDel
34.6.1,Aigina,0,378234PAig
34.6.1,Taranto,83,405172PTar
34.6.1,Corinth,1451,379229PKor
34.6.1,Achaia,1525,382219RAch
34.7.1,Flaminian circus,234,419125BCFl
34.7.1,temple of Vesta,397,419125SVes
34.7.1,Pantheon,519,419125SPan
34.8.1,temple,738,419125SApP
34.8.1,Palatine,762,419125LPal
34.8.1,Thebes,852,383233PThe
34.8.1,Cyme,901,388269UCym
34.9.1,Rome,142,419125PRom
34.9.1,Rome,659,419125PRom
34.9.1,Olympia,868,376216SOly
34.9.1,Athens,1209,380237PAth
34.9.1,Rome,1366,419125PRom
34.10.1,Rome,911,419125PRom
34.11.1,Circus,134,419125BCiM
34.11.1,Antium,463,415126UAnt
34.11.1,Rostra,488,419125BRoA
34.11.1,Antium,561,415126UAnt
34.11.1,Rome,602,419125PRom
34.11.1,Porta Trigemina,850,419125FPTg
34.11.1,senate-house,1218,419125BCJu
34.11.1,senate-house,1242,419125BCJu
34.11.1,Comitium,1497,419125SCmt
34.11.1,Rome,1509,419125PRom
34.11.1,Rostra,1847,419125BRoA
34.11.1,Capitol,2147,419125SCap
34.11.1,Rostra,2288,419125BRoA
34.11.1,temple of the Castors,2327,419125SCas
34.11.1,Anagnia,2467,417132UAna
34.11.1,Rostra,2570,419125BRoA
34.11.1,Fidenae,2685,420125UFid
34.11.1,Rostra,3645,419125BRoA
34.11.1,Tiber,4039,419125WTib
34.12.1,Senate-house,356,419125BCJu
34.12.2,Athens,325,380237PAth
34.12.2,Rome,487,419125PRom
34.13.1,Rome,57,419125PRom
34.13.1,Tiber,1163,419125WTib
34.14.1,temple,439,419125STel
34.14.1,Rome,804,419125PRom
34.14.1,works,1102,419125BPOc
34.15.1,Rome,37,419125PRom
34.15.1,Thurii,220,397164PTho
34.16.1,Italy,49,406163RIta
34.16.1,Forum Boarium,133,419125SFBo
34.16.1,Etruria,669,430105RTyr
34.16.1,Rome,846,419125PRom
34.16.1,Volsinii,905,427121UVol
34.16.1,Italy,1041,406163RIta
34.17.1,Achaia,136,382219RAch
34.17.1,Rhodes,463,364282IRho
34.17.1,Athens,524,380237PAth
34.17.1,Olympia,532,376216SOly
34.17.1,Delphi,544,385225SDel
34.17.2,Capitol,222,419125SCap
34.18.1,Capitol,163,419125SCap
34.18.1,Apollonia,209,424277PApo
34.18.1,Pontus,230,435335WPon
34.18.1,Campus Martius,342,419125SCMa
34.18.1,theatre of Pompey,399,419125BPom
34.18.1,Taranto,447,405172PTar
34.18.1,Capitol,1024,419125SCap
34.18.1,Rhodes,1136,364282IRho
34.18.1,Rhodes,1849,364282IRho
34.18.2,Temple,111,419125SDAT
34.18.2,Capitol,343,419125SCap
34.18.2,Capitol,728,419125SCap
34.18.2,Rome,1272,419125PRom
34.18.3,temple,831,419125SMUl
34.19.2,Temple of Artemis,372,379274SEph
34.19.3,Parthenon,142,380237SAth
34.19.3,Athens,155,380237PAth
34.19.3,Rome,378,419125PRom
34.19.3,temple of Today's Fortune,390,419125SFor
34.19.4,Lysimachea,865,405268ULys
34.19.4,Rome,930,419125PRom
34.19.5,Eleutherae,23,382234FEle
34.19.5,Delphi,452,385225SDel
34.19.5,Circus Maximus,541,419125BCiM
34.19.5,Ephesus,713,379273PEph
34.19.6,Delphi,98,385225SDel
34.19.6,Olympia,205,376216SOly
34.19.6,Syracuse,318,371153PSyr
34.19.6,Thebes,595,383233PThe
34.19.7,temple of Today's Fortune,103,419125SFor
34.19.8,Warm Baths,585,419125BTAg
34.19.8,Rhodes,1298,364282IRho
34.19.8,Delphi,2010,385225SDel
34.19.8,Macedonia,2201,408225RMak
34.19.8,Rome,2231,419125PRom
34.19.9,Delphi,307,385225SDel
34.19.9,Thespiae,345,383232PThe
34.19.9,oracular shrine,478,384229STro
34.19.9,Sikyon,624,380227PSik
34.19.9,Thebes,800,383233PThe
34.19.10,Thessaly,172,394223RThs
34.19.11,Temple of Felicitas,379,419125STFe
34.19.11,Persia,875,295540RPer
34.19.13,Temple of Concord,116,419125SCon
34.19.13,Rome,137,419125PRom
34.19.13,Athens,471,380237PAth
34.19.13,harbour,558,379236HPei
34.19.13,Didyma,617,374273SDid
34.19.13,Aigina,654,378234PAig
34.19.13,Rome,1749,419125PRom
34.19.13,Capitol,1792,419125SCap
34.19.13,temple of Concord,1994,419125SCon
34.19.13,Eurotas,2356,371224WEur
34.19.13,Parium,2697,404271UPar
34.19.13,Capitol,3223,419125SCap
34.19.13,Temple of Concord,3804,419125SCon
34.19.13,Rome,3825,419125PRom
34.19.13,Athene,3959,380237SAHy
34.19.13,Philippi,5151,410243PPhi
34.19.13,Samos,5205,377269PSam
34.19.13,Praeneste,5492,418129UPra
34.19.14,Temple of Peace,381,419125SPax
34.19.14,Rome,493,419125PRom
34.19.14,Golden Mansion,544,419125BDAu
34.19.16,Temple of Concord,1762,419125SCon
34.19.16,Rome,1783,419125PRom
34.19.16,Temple of Concord,2513,419125SCon
34.19.16,Rome,2534,419125PRom
34.19.16,Ephesus,3143,379273PEph
34.19.17,Cyprus,503,350330RCyp
34.19.18,Rostra,133,419125BRoA
34.19.18,Rome,183,419125PRom
34.20.1,Cyprus,125,350330RCyp
34.20.1,Cyprus,711,350330RCyp
34.20.1,Campania,1008,411146RCam
34.20.1,Capua,1098,411143PCap
34.20.1,Italy,1608,406163RIta
34.20.2,Cyprus,937,350330RCyp
34.22.1,Cyprus,2125,350330RCyp
34.23.2,Egypt,190,271307REgy
34.24.1,Cyprus,748,350330RCyp
34.25.2,Cyprus,519,350330RCyp
34.29.1,Chalcitis,0,409291ICha
34.30.1,Cyprus,70,350330RCyp
34.30.1,Cyprus,131,350330RCyp
34.30.1,Egypt,496,271307REgy
34.31.1,Cyprus,335,350330RCyp
34.32.1,Cyprus,1494,350330RCyp
34.34.1,Cyprus,0,350330RCyp
34.37.1,Cyprus,294,350330RCyp
34.40.1,Rhodes,439,364282IRho
34.40.1,Rome,609,419125PRom
34.40.1,temple,647,419125SMUl
34.41.1,Elba,100,428103IAit
34.41.1,Cappadocia,296,388350RCap
34.41.1,Cerasus,498,409384UKer
34.41.1,Tarragona,1630,411013UTar
34.41.1,Como,1653,45891UCom
34.41.1,Italy,1661,406163RIta
34.42.1,Alexandria,832,312299PAle
34.43.2,Zeugma,521,370379UZeu
34.43.2,Euphrates,541,353403WEup
34.47.1,Lusitania,385,390-83RLus
34.47.1,Gallaecia,399,426-80RGal
34.47.1,Gallaecia,1059,426-80RGal
34.48.1,Brindisi,245,406179PBru
34.48.2,Alesia,633,475045XAle
34.48.2,Bordeaux,805,448000UBur
34.48.3,India,128,300740RInd
34.49.1,Britain,150,530-15IBri
34.49.1,Baetica,852,372-56RBae
34.50.2,Thebes,708,383233PThe
34.50.2,Cyprus,1875,350330RCyp
34.52.1,Cyprus,52,350330RCyp
34.53.1,Zephyrium,445,366354UZep
34.54.1,Rhodes,114,364282IRho
35.2.2,Rome,585,419125PRom
35.2.3,Pergamum,73,391272PPer
35.3.1,temple,250,419125SBel
35.4.1,Basilica Aemilia,115,419125BBAm
35.4.1,Troy,309,400262UIli
35.4.1,Capitol,934,419125SCap
35.4.1,Capitol,1196,419125SCap
35.5.1,Sikyon,326,380227PSik
35.5.1,Corinth,344,379229PKor
35.5.1,Italy,1288,406163RIta
35.5.1,Corinth,1370,379229PKor
35.6.1,Italy,71,406163RIta
35.6.1,Ardea,135,416125UArd
35.6.1,Rome,183,419125PRom
35.6.1,Lanuvium,347,417127ULan
35.6.1,Caere,735,420121UAgy
35.7.1,Rome,3,419125PRom
35.7.1,City,285,419125PRom
35.7.1,temple,463,419125SHrc
35.7.1,Forum Boarium,489,419125SFBo
35.7.1,Rome,599,419125PRom
35.7.1,Rome,763,419125PRom
35.7.1,Venetia,790,457120REne
35.7.1,Verona,872,454110UVer
35.7.1,Narbonne,1065,432030UNar
35.7.1,Rome,1862,419125PRom
35.7.1,Sicily,2079,376145RSic
35.7.1,Capitol,2204,419125SCap
35.7.1,Carthage,2449,369103PCar
35.8.1,Rome,60,419125PRom
35.8.1,Rome,578,419125PRom
35.9.1,temple,140,419125SVeG
35.9.1,Cyzicus,575,404279UCyz
35.9.1,hot baths,731,419125BTAg
35.10.1,Forum,118,419125SFAu
35.10.1,Temple,226,419125SJul
35.10.1,curia,347,419125BCJu
35.10.1,Comitium,384,419125SCmt
35.10.1,temple,1320,419125SDAT
35.12.1,Paraetonium,404,314272UPar
35.13.1,Pontus,32,435335WPon
35.13.1,Sinope,82,420351PSin
35.13.1,Egypt,113,271307REgy
35.13.1,Balearic Islands,124,397032IGym
35.13.1,Lemnos,207,399253ILem
35.13.1,Cappadocia,218,388350RCap
35.14.1,Lemnos,150,399253ILem
35.17.1,Pontus,29,435335WPon
35.17.1,Melos,104,367244PMel
35.18.1,Paraetonium,0,314272UPar
35.18.1,Egypt,54,271307REgy
35.18.1,Crete,183,352252IKre
35.18.1,Cyrene,196,328219PCyr
35.18.1,Rome,207,419125PRom
35.19.1,Melos,68,367244PMel
35.19.1,Samos,90,377269PSam
35.19.1,Samos,192,377269PSam
35.19.1,Eretria,314,384238PEre
35.19.2,Smyrna,199,384271PSmy
35.20.1,Piraeus,92,379236HPei
35.20.1,Rome,272,419125PRom
35.22.1,Red Sea,94,195390WEry
35.25.1,Athens,973,380237PAth
35.25.1,India,1201,300740RInd
35.26.1,Pozzuoli,651,408141PDik
35.26.1,Tyre,696,333352PTyr
35.26.1,Laconia,716,370225RLak
35.26.1,Canusium,884,412161UCan
35.27.1,India,63,300740RInd
35.27.1,Selinus,444,376128PSel
35.28.1,Armenia,0,397443RArm
35.32.1,India,360,300740RInd
35.33.1,Antium,389,415126UAnt
35.34.2,Athens,307,380237PAth
35.34.2,Elis,501,378214PEli
35.34.2,Marathon,2045,381241LMaB
35.35.1,Corinth,104,379229PKor
35.35.1,Delphi,119,385225SDel
35.35.2,temple,698,385225SApo
35.35.2,Delphi,708,385225SDel
35.35.2,Athens,736,380237PAth
35.35.2,Painted Portico,750,380237BSPo
35.36.1,Pergamum,640,391272PPer
35.36.2,Olympia,681,376216SOly
35.36.2,Akragas,983,373136PAkr
35.36.2,Akragas,1742,373136PAkr
35.36.2,Ambracia,3059,392210PAmb
35.36.2,Rome,3142,419125PRom
35.36.2,Rome,3160,419125PRom
35.36.3,Ephesus,29,379273PEph
35.36.3,Capitol,1564,419125SCap
35.36.3,Rome,1575,419125PRom
35.36.3,Rhodes,1648,364282IRho
35.36.3,Rhodes,1760,364282IRho
35.36.3,Lindos,3136,361281PLin
35.36.3,Samos,3252,377269PSam
35.36.4,Temple of Peace,933,419125SPax
35.36.4,Rome,952,419125PRom
35.36.6,Phlious,439,378226PPhl
35.36.6,Sikyon,570,380227PSik
35.36.6,Sikyon,946,380227PSik
35.36.9,Rhodes,81,364282IRho
35.36.9,Palatine,1683,419125LPal
35.36.10,Rhodes,2520,364282IRho
35.36.10,Rhodes,2921,364282IRho
35.36.11,Alexandria,517,312299PAle
35.36.11,Cos,2026,369273PKos
35.36.11,temple,2312,379274SEph
35.36.11,Ephesus,2333,379273PEph
35.36.11,Samos,2951,377269PSam
35.36.11,Rhodes,3012,364282IRho
35.36.11,Alexandria,3049,312299PAle
35.36.11,Rome,3102,419125PRom
35.36.13,Pella,561,408225PPel
35.36.13,Elatea,712,386228PEla
35.36.13,Temple,1000,419125SCer
35.36.13,Rome,1019,419125PRom
35.36.13,Capitol,1327,419125SCap
35.36.14,Caunus,78,368286UKau
35.36.14,Rhodes,132,364282IRho
35.36.15,Athens,227,380237PAth
35.36.15,propylon,239,380237BPro
35.36.15,Temple of Peace,636,419125SPax
35.36.15,Rome,655,419125PRom
35.36.17,Rhodes,123,364282IRho
35.36.20,Capitol,171,419125SCap
35.36.20,Capitol,238,419125SCap
35.36.20,Temple of Peace,595,419125SPax
35.36.20,Rome,614,419125PRom
35.36.20,Sikyon,738,380227PSik
35.37.1,Porticoes,1191,419125BPOc
35.37.1,Egypt,1536,271307REgy
35.37.2,Ardea,64,416125UArd
35.37.2,Ardea,428,416125UArd
35.37.6,Rome,87,419125PRom
35.37.6,Golden House,697,419125BDAu
35.40.1,Thespiae,305,383232PThe
35.40.1,Athens,1597,380237PAth
35.40.1,Athens,1654,380237PAth
35.40.1,Sikyon,2502,380227PSik
35.40.1,Rome,2693,419125PRom
35.40.2,Ephesus,835,379273PEph
35.40.3,Tusculum,186,418127UTus
35.40.3,Athens,282,380237PAth
35.40.3,Rome,742,419125PRom
35.40.3,Senate-house,789,419125BCJu
35.40.3,Alexandria,958,312299PAle
35.40.3,Temple,1062,419125SDAT
35.40.3,Ephesus,1105,379273PEph
35.40.3,Athens,1184,380237PAth
35.40.5,Eleusis,331,380235SEle
35.40.5,Athens,346,380237PAth
35.40.6,Athens,130,380237PAth
35.40.6,temple,731,419125SVeG
35.40.8,Temple,152,385225SApo
35.40.8,Delphi,172,385225SDel
35.40.8,Octavia's Buildings,951,419125BPOc
35.40.8,Oita,1083,388223LOit
35.40.8,Doris,1091,387224RDor
35.40.8,Olympia,1224,376216SOly
35.40.9,Oichalia,257,368228UOic
35.40.9,Ephesus,530,379273PEph
35.40.9,Athens,771,380237PAth
35.40.9,Nile,1421,312301WNil
35.40.9,Rome,2029,419125PRom
35.40.12,Ephesus,130,379274SEph
35.40.12,Eleusis,210,380235PEle
35.40.13,Rome,106,419125PRom
35.40.13,Naples,246,408142PNea
35.42.1,Egypt,3,271307REgy
35.43.1,Corinth,276,379229PKor
35.43.1,Corinth,678,379229PKor
35.43.1,Samos,789,377269PSam
35.43.1,Corinth,845,379229PKor
35.43.1,Etruria,886,430105RTyr
35.43.1,Italy,1092,406163RIta
35.45.1,Shrine,106,419125SCer
35.45.1,Circus Maximus,129,419125BCiM
35.45.1,Rome,147,419125PRom
35.45.1,Shrine,407,419125SCer
35.45.1,Athens,697,380237PAth
35.45.1,Ceramicus,755,380237XKer
35.45.1,Rome,840,419125PRom
35.45.1,Forum,1249,419125SFJu
35.45.1,Italy,1925,406163RIta
35.45.1,Etruria,1949,430105RTyr
35.45.1,Veii,1987,420124UVei
35.45.1,Capitol,2089,419125SCap
35.46.1,Rome,78,419125PRom
35.46.1,Arezzo,1434,435119UArr
35.46.1,Italy,1444,406163RIta
35.46.1,Sorrento,1473,406144USur
35.46.1,Asti,1483,44982UHas
35.46.1,Pollentia,1493,447079UPol
35.46.1,Saguntum,1511,397-03USag
35.46.1,Pergamum,1533,391272PPer
35.46.1,Tralles,1562,379278UTra
35.46.1,Modena,1588,446109UMut
35.46.1,Italy,1598,406163RIta
35.46.1,Erythrae,1815,384265PEry
35.46.1,Cos,2042,369273PKos
35.46.1,Adria,2083,450121UAdr
35.46.1,Reggio,3681,381156PRhe
35.46.1,Cumae,3692,408141PCum
35.46.1,Signia,4270,417130USig
35.47.1,Pozzuoli,226,408141PDik
35.47.1,Cumae,459,408141PCum
35.47.1,Cyzicus,473,404279UCyz
35.47.1,Cassandreae,748,402233UPot
35.47.1,Cnidus,809,367274PKni
35.47.1,Oropus,885,383238POro
35.47.1,Aulis,895,384236UAul
35.47.1,Nile,998,312301WNil
35.47.1,Pozzuoli,1042,408141PDik
35.49.2,Pitana,527,389269PPit
35.49.2,Callet,589,370000UCal
35.49.2,Athens,1009,380237PAth
35.49.2,Hymettus,1041,379238LHym
35.49.2,Patrae,1054,382217PPat
35.49.2,Tralles,1219,379278UTra
35.49.2,Sardis,1265,385280PSar
35.49.2,Halicarnassus,1342,370274PHal
35.49.2,Sparta,1460,371224PSpa
35.49.2,Rome,1571,419125PRom
35.49.2,Comitium,1592,419125SCmt
35.49.2,Italy,1695,406163RIta
35.49.2,Arezzo,1731,435119UArr
35.49.2,Mevania,1745,429126UMev
35.49.2,Rome,1797,419125PRom
35.50.1,Aeolian Islands,213,385150IAio
35.50.1,Sicily,237,376145RSic
35.50.1,Italy,248,406163RIta
35.50.1,Melos,328,367244PMel
35.50.1,Italy,355,406163RIta
35.50.1,Naples,382,408142PNea
35.50.1,Campania,393,411146RCam
35.51.1,Judea,164,316353UIud
35.51.1,Sidon,240,336354PSid
35.51.1,Syria,249,355390RSyr
35.51.1,Zacynthus,398,378209PZak
35.51.1,Babylon,435,325444UBab
35.51.1,Apollonia,524,407195PApo
35.51.1,Sicily,736,376145RSic
35.51.1,Akragas,759,373136PAkr
35.51.2,Babylon,178,325444UBab
35.52.1,Cyprus,151,350330RCyp
35.52.1,Egypt,782,271307REgy
35.52.1,Armenia,789,397443RArm
35.52.1,Macedonia,798,408225RMak
35.52.1,Pontus,809,435335WPon
35.52.1,Sardinia,841,402920ISar
35.52.1,Melos,851,367244PMel
35.52.1,Lipari,858,385150PLip
35.52.1,Stromboli,869,388152IStr
35.52.1,Egypt,909,271307REgy
35.52.1,Melos,936,367244PMel
35.52.1,Melos,955,367244PMel
35.52.2,Melos,1343,367244PMel
35.52.2,Melos,3045,367244PMel
35.53.1,Samos,117,377269PSam
35.54.1,Eretria,9,384238PEre
35.56.1,Chios,15,384261PChi
35.56.1,Samos,82,377269PSam
35.56.1,Selinunte,157,376128PSel
35.56.1,Eretria,424,384238PEre
35.57.1,Thessaly,854,394223RThs
35.57.1,Bubo,926,370294UBou
35.57.1,Lycia,934,365295RLyc
35.57.1,Cimolus,966,368246IKim
35.57.1,Sardinia,1048,402920ISar
35.57.1,Cimolus,1168,368246IKim
35.57.1,Sardinia,1800,402920ISar
35.57.1,Tymphaea,2347,400212RTym
35.58.1,Rome,1650,419125PRom
35.59.1,Clupea,229,368111UAsp
35.59.1,Balearic Islands,279,397032IGym
35.59.1,Iviza,300,389014IPit
36.1.1,Alps,886,441073LAlp
36.1.1,Alps,970,441073LAlp
36.2.2,Palatine,176,419125LPal
36.3.1,Palatine,277,419125LPal
36.3.1,Hymettus,353,379238LHym
36.3.1,Palatine,488,419125LPal
36.4.1,Crete,115,352252IKre
36.4.1,Media,127,355480RMed
36.4.1,Persia,201,295540RPer
36.4.1,Sikyon,285,380227PSik
36.4.1,Sikyon,362,380227PSik
36.4.1,Aitolia,546,386215RAit
36.4.1,Sikyon,555,380227PSik
36.4.2,Chios,81,384261PChi
36.4.2,Delos,930,374253PDel
36.4.2,Chios,1001,384261PChi
36.4.2,Iasos,1118,373276UIas
36.4.2,Chios,1165,384261PChi
36.4.2,Rome,1402,419125PRom
36.4.2,temple,1470,419125SApP
36.4.2,Palatine,1494,419125LPal
36.4.2,Delos,1641,374253PDel
36.4.2,Lesbos,1668,392261ILes
36.4.2,Ambracia,1693,392210PAmb
36.4.2,Argos,1703,376227PArg
36.4.2,Kleonai,1713,378228PKle
36.4.3,Paros,60,371252PPar
36.4.3,Luna,321,441100ULun
36.4.3,Paros,359,371252PPar
36.4.4,Octavia's Buildings,293,419125BPOc
36.4.4,Rome,316,419125PRom
36.4.4,Athens,469,380237PAth
36.4.4,statue,1201,382240SNem
36.4.4,Athens,1253,380237PAth
36.4.4,Attica,1313,379239RAtt
36.4.4,Rhamnus,1335,382240DRha
36.4.4,Parthenon,1925,380237SAth
36.4.4,Athens,1940,380237PAth
36.4.4,Athens,2990,380237PAth
36.4.4,Cerameicus,3004,380237XKer
36.4.4,Cnidus,3142,367274PKni
36.4.4,Cos,3291,369273PKos
36.4.4,Cnidus,3518,367274PKni
36.4.4,Cnidus,3797,367274PKni
36.4.4,Cnidus,4210,367274PKni
36.4.4,Thespiae,4595,383232PThe
36.4.4,Octavia's Rooms,4629,419125BPOc
36.4.4,Parium,4706,404271UPar
36.4.4,Propontis,4732,408280WPro
36.4.4,Rome,4960,419125PRom
36.4.4,Capitol,5096,419125SCap
36.4.4,Pergamum,5343,391272PPer
36.4.4,Rome,5482,419125PRom
36.4.4,Palatine,5533,419125LPal
36.4.4,temple,5632,419125SJuM
36.4.4,Portico of Octavia,5658,419125BPOc
36.4.5,Samothrace,147,405255PSam
36.4.5,Palatine,205,419125LPal
36.4.5,shrine,496,419125SNpt
36.4.5,Circus Flaminius,532,419125BCFl
36.4.5,Circus,1063,419125BCiM
36.4.5,Rome,1211,419125PRom
36.4.6,Rome,3,419125PRom
36.4.6,Temple of Peace,435,419125SPax
36.4.6,Egypt,796,271307REgy
36.4.6,Hall of Octavia,941,419125BPOc
36.4.6,Olympus,1528,401224LOly
36.4.6,Voting Enclosure,1580,419125BSJu
36.4.7,Mausoleum,176,370274BMau
36.4.7,Caria,273,370287RKar
36.4.7,Rome,1515,419125PRom
36.4.7,temple,1527,419125SApP
36.4.7,Palatine,1541,419125LPal
36.4.8,temple,100,379274SEph
36.4.8,Ephesus,119,379273PEph
36.4.8,Propylaion,303,380237BPro
36.4.8,Acropolis,322,380237SAkr
36.4.8,Athens,337,380237PAth
36.4.8,Smyrna,551,384271PSmy
36.4.9,Tralles,393,379278UTra
36.4.9,Rhodes,541,364282IRho
36.4.9,Portico,907,419125BPOc
36.4.9,temple,975,419125SApo
36.4.9,temple,1160,419125SJuM
36.4.9,Portico,1198,419125BPOc
36.4.9,arch,1954,419125BACo
36.4.9,Palatine,1966,419125LPal
36.4.9,palace,2623,419125BDFl
36.4.9,Rhodes,2907,364282IRho
36.4.9,Palatine,2955,419125LPal
36.4.9,Pantheon,3156,419125SPan
36.4.9,Campus Martius,4196,419125SCMa
36.4.9,Pompeium,5008,419125BPom
36.4.9,Porticoes,5207,419125BPOc
36.4.9,Sparta,5255,371224PSpa
36.4.9,temple,5826,419125SJuM
36.4.9,temple,6152,419125SJuM
36.5.1,Cyclades,236,372248RKyk
36.5.1,Thasos,274,408247PTha
36.5.1,Lesbos,306,392261ILes
36.5.1,temple,792,380237SOly
36.5.1,Athens,822,380237PAth
36.5.1,Capitol,893,419125SCap
36.5.1,Chios,1318,384261PChi
36.5.1,Tibur,1619,420128UTib
36.6.1,Caria,77,370287RKar
36.6.1,Halicarnassus,170,370274PHal
36.6.1,Rome,344,419125PRom
36.7.1,Rome,17,419125PRom
36.7.1,Caelian,93,419125LCae
36.7.1,Formiae,182,413136UFor
36.7.1,Carystus,687,380244PKar
36.7.1,Luna,699,441100ULun
36.8.1,Carystus,389,380244PKar
36.8.1,Rome,696,419125PRom
36.8.1,Chios,836,384261PChi
36.8.1,Capitol,1218,419125SCap
36.8.1,Italy,1270,406163RIta
36.9.1,Ethiopia,538,130350REth
